Scan Averages	32
Integration Time	5.000000
X Unit	Wavelength [nm]
X Max	1350.000000
X Min	150.000000
Y Unit	Irradiance [uW/cm^2/nm]
Y Max	60.000000
Y Min	0.000000
Cal Flag	1
SN	1101048U1
177.000000	0.000000
178.000000	0.000000
179.000000	0.000000
180.000000	0.000000
181.000000	0.000000
182.000000	0.000000
183.000000	0.000000
184.000000	0.000000
185.000000	0.000000
186.000000	0.000000
187.000000	0.000000
188.000000	0.000000
189.000000	0.000000
190.000000	0.000000
191.000000	0.000000
192.000000	0.000000
193.000000	0.000000
194.000000	0.000000
195.000000	0.000000
196.000000	0.000000
197.000000	0.000000
198.000000	0.000000
199.000000	0.000000
200.000000	0.000000
201.000000	0.000000
202.000000	0.000000
203.000000	0.000000
204.000000	0.000000
205.000000	0.000000
206.000000	0.000000
207.000000	0.000000
208.000000	0.000000
209.000000	0.000000
210.000000	0.000000
211.000000	0.000000
212.000000	0.000000
213.000000	0.000000
214.000000	0.000000
215.000000	0.000000
216.000000	0.000000
217.000000	0.000000
218.000000	0.000000
219.000000	0.000000
220.000000	0.000000
221.000000	0.000000
222.000000	0.000000
223.000000	0.000000
224.000000	0.000000
225.000000	0.000000
226.000000	0.000000
227.000000	0.000000
228.000000	0.000000
229.000000	0.000000
230.000000	0.000000
231.000000	0.000000
232.000000	0.000000
233.000000	0.000000
234.000000	0.000000
235.000000	0.000000
236.000000	0.000000
237.000000	0.000000
238.000000	0.000000
239.000000	0.000000
240.000000	0.000000
241.000000	0.000000
242.000000	0.000000
243.000000	0.000000
244.000000	0.000000
245.000000	0.000000
246.000000	0.000000
247.000000	0.000000
248.000000	0.000000
249.000000	0.000000
250.000000	0.095625
251.000000	0.115005
252.000000	0.080716
253.000000	0.154851
254.000000	0.087171
255.000000	0.204026
256.000000	0.245854
257.000000	0.158709
258.000000	0.158454
259.000000	0.160926
260.000000	0.079833
261.000000	0.124156
262.000000	0.323243
263.000000	0.135986
264.000000	0.087421
265.000000	0.085573
266.000000	0.193455
267.000000	0.277844
268.000000	0.329065
269.000000	0.287210
270.000000	0.249756
271.000000	0.144258
272.000000	0.217837
273.000000	0.347938
274.000000	0.343163
275.000000	0.240323
276.000000	0.451128
277.000000	0.344098
278.000000	0.154277
279.000000	0.205248
280.000000	0.580202
281.000000	0.278127
282.000000	0.390899
283.000000	0.336869
284.000000	0.082343
285.000000	0.464398
286.000000	0.464120
287.000000	0.461997
288.000000	0.646348
289.000000	0.480164
290.000000	0.400063
291.000000	0.361500
292.000000	0.398017
293.000000	0.738851
294.000000	0.562050
295.000000	0.694070
296.000000	0.460224
297.000000	0.354645
298.000000	0.629760
299.000000	0.638117
300.000000	0.461799
301.000000	0.585016
302.000000	0.794209
303.000000	0.448449
304.000000	0.761555
305.000000	1.123219
306.000000	1.360628
307.000000	1.190652
308.000000	1.670704
309.000000	1.509785
310.000000	1.960707
311.000000	2.537228
312.000000	2.433464
313.000000	3.079541
314.000000	3.178991
315.000000	3.342358
316.000000	2.980205
317.000000	4.055778
318.000000	4.179438
319.000000	4.843095
320.000000	5.188724
321.000000	4.931321
322.000000	5.302478
323.000000	4.971321
324.000000	5.900734
325.000000	6.227957
326.000000	7.257191
327.000000	7.883166
328.000000	7.927256
329.000000	8.555908
330.000000	9.344678
331.000000	9.029631
332.000000	9.353202
333.000000	8.842371
334.000000	9.215544
335.000000	9.128996
336.000000	9.884909
337.000000	8.881480
338.000000	9.355431
339.000000	9.968153
340.000000	11.121822
341.000000	10.752830
342.000000	11.037718
343.000000	11.008545
344.000000	10.293787
345.000000	10.788554
346.000000	11.130016
347.000000	11.153256
348.000000	11.040042
349.000000	11.684293
350.000000	11.627081
351.000000	12.866040
352.000000	12.414390
353.000000	12.453972
354.000000	13.814265
355.000000	14.236416
356.000000	13.263896
357.000000	11.931302
358.000000	11.846899
359.000000	11.522582
360.000000	13.993931
361.000000	12.933740
362.000000	13.146939
363.000000	14.628789
364.000000	14.934119
365.000000	15.632344
366.000000	17.877968
367.000000	18.323828
368.000000	16.856673
369.000000	17.675427
370.000000	19.890923
371.000000	19.440035
372.000000	18.653320
373.000000	16.435639
374.000000	15.543066
375.000000	15.828385
376.000000	18.194978
377.000000	19.830247
378.000000	22.485349
379.000000	19.552864
380.000000	19.524907
381.000000	20.765231
382.000000	16.032650
383.000000	12.623336
384.000000	14.727117
385.000000	18.643112
386.000000	18.220992
387.000000	17.449859
388.000000	18.128749
389.000000	18.794090
390.000000	21.730662
391.000000	23.587272
392.000000	21.038289
393.000000	13.098693
394.000000	15.616740
395.000000	23.664389
396.000000	20.013483
397.000000	14.573085
398.000000	26.432541
399.000000	31.198009
400.000000	30.646768
401.000000	32.224864
402.000000	33.726679
403.000000	32.783347
404.000000	32.977006
405.000000	32.347563
406.000000	31.132406
407.000000	31.152610
408.000000	31.700820
409.000000	34.241832
410.000000	29.937597
411.000000	34.141064
412.000000	35.395702
413.000000	34.061173
414.000000	34.088009
415.000000	33.762045
416.000000	34.987640
417.000000	33.680313
418.000000	32.806770
419.000000	33.766494
420.000000	32.943259
421.000000	35.422377
422.000000	33.872693
423.000000	32.428268
424.000000	33.933207
425.000000	32.940028
426.000000	33.230621
427.000000	32.203582
428.000000	32.933905
429.000000	30.700463
430.000000	25.967018
431.000000	26.681551
432.000000	35.050562
433.000000	34.821599
434.000000	32.224589
435.000000	34.605193
436.000000	37.095650
437.000000	36.892093
438.000000	33.884551
439.000000	34.433161
440.000000	35.775958
441.000000	36.867303
442.000000	38.731276
443.000000	38.905917
444.000000	39.431691
445.000000	39.840375
446.000000	37.781574
447.000000	40.756262
448.000000	41.241590
449.000000	41.512516
450.000000	42.731322
451.000000	43.935001
452.000000	42.751794
453.000000	39.218922
454.000000	41.541744
455.000000	41.378140
456.000000	42.815719
457.000000	43.892993
458.000000	42.240507
459.000000	42.261228
460.000000	42.394105
461.000000	43.446003
462.000000	44.119566
463.000000	44.097563
464.000000	42.770395
465.000000	41.999804
466.000000	43.206500
467.000000	41.305328
