Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-
M15,3073,,,,1,1144.497437,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,1160.810303,1128.393555,1160.810303,1128.393555,34339,20515,13824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"E05, E06",1152.793945,1136.255493,1152.793945,1136.255493,,,,,,,,,,,,,FALSE,0,0,0,0
M16,3058,,,,1,1156.341797,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,1209.313599,1104.599487,1172.938721,1139.96106,33706,20264,13442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"F01, F02",1183.669312,1130.243774,1164.782227,1147.95752,,,,,,,,,,,,,FALSE,0,0,0,0
M17,3066,,,,1,0,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,0.104013167,0,0.104013167,0,36233,0,36233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"F03, F04",0.047526978,0,0.047526978,0,,,,,,,,,,,,,FALSE,0,0,0,0
M18,3074,,,,1,171.1286774,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,176.0763397,166.2004089,176.0763397,166.2004089,36329,4621,31708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"F05, F06",173.6505585,168.6045227,173.6505585,168.6118469,,,,,,,,,,,,,FALSE,0,0,0,0
M19,3059,,,,1,1099.59021,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,1139.418701,1058.970215,1115.047607,1084.320435,35975,20966,15009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G01, G02",1119.717041,1078.671875,1107.452881,1091.776367,,,,,,,,,,,,,FALSE,0,0,0,0
M20,3067,,,,1,768.2872314,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,858.3978882,642.4428101,782.0108032,754.711731,27468,12555,14913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G03, G04",805.5109253,695.3297729,775.2703857,761.3427124,,,,,,,,,,,,,FALSE,0,0,0,0
M21,3075,,,,1,0.066553526,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,0.213183373,0.010082633,0.213183373,0.010082633,37801,2,37799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G05, G06",0.127952263,0.028883796,0.127952263,0.028883796,,,,,,,,,,,,,FALSE,0,0,0,0
M22,3060,,,,1,135.8564911,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,215.7984924,86.60467529,142.737915,129.0125122,14720,1507,13213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H01, H02",184.1591949,118.2439804,139.3627167,132.3600159,,,,,,,,,,,,,FALSE,0,0,0,0
M23,3068,,,,1,83.27018738,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,86.14975739,80.39720917,86.14975739,80.39720917,50284,3221,47063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03, H04",84.73853302,81.80356598,84.73853302,81.80356598,,,,,,,,,,,,,FALSE,0,0,0,0
M24,gBlock 50 copies,,,,1,11.32207775,,,,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,12.991189,9.655179024,12.991189,9.655179024,19753,177,19576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H05,12.17338848,10.47134304,12.17338848,10.47134304,,,,,,,,,,,,,FALSE,0,0,0,0
