Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-
M12,3118,,,,1,505.380798339844,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,528.817749023438,483.091125488281,514.53369140625,496.293975830078,36138,11957,24181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"D05, D06",517.619384765625,494.289489746094,510.042327880859,500.736480712891,,,,,,,,,,,,,False,0,0,0,0
M13,3103,,,,1,894.858825683594,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,956.040283203125,839.426513671875,908.700134277344,881.168212890625,33260,16931,16329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"E01, E02",927.481811523438,867.984985351563,901.901733398438,887.855224609375,,,,,,,,,,,,,False,0,0,0,0
M14,3111,,,,1,615.595458984375,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,626.091979980469,605.185791015625,626.091979980469,605.185791015625,35121,13592,21529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"E03, E04",620.939819335938,610.273620605469,620.939819335938,610.273620605469,,,,,,,,,,,,,False,0,0,0,0
M15,3119,,,,1,899.301574707031,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,920.194091796875,877.501037597656,912.712097167969,886.032531738281,35665,18217,17448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"E05, E06",909.738647460938,887.956481933594,906.125854492188,892.51416015625,,,,,,,,,,,,,False,0,0,0,0
M16,3104,,,,1,446.477142333984,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,472.469207763672,422.582183837891,455.214691162109,437.7998046875,34161,10207,23954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"F01, F02",460.251983642578,434.799407958984,450.927490234375,442.042419433594,,,,,,,,,,,,,False,0,0,0,0
M17,3112,,,,1,233.401641845703,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,239.490768432617,227.341873168945,239.490768432617,227.341873168945,33586,5688,27898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"F03, F04",236.504653930664,230.306274414063,236.504653930664,230.306274414063,,,,,,,,,,,,,False,0,0,0,0
M18,3120,,,,1,1181.20336914063,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,1209.8994140625,1154.14782714844,1197.8203125,1164.80310058594,34742,21158,13584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"F05, F06",1196.24597167969,1167.80126953125,1189.65393066406,1172.80920410156,,,,,,,,,,,,,False,0,0,0,0
M19,3105,,,,1,1050.09899902344,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,1074.08129882813,1026.97143554688,1065.8701171875,1034.52307128906,32278,18271,14007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G01, G02",1062.54418945313,1038.50854492188,1058.12072753906,1042.1279296875,,,,,,,,,,,,,False,0,0,0,0
M20,3113,,,,1,931.14404296875,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,945.088012695313,917.352966308594,945.088012695313,917.352966308594,34659,18127,16532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G03, G04",938.239013671875,924.0888671875,938.239013671875,924.0888671875,,,,,,,,,,,,,False,0,0,0,0
M21,3121,,,,1,0,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,0.103391081094742,0,0.103391081094742,0,36451,0,36451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G05, G06",0.0472427308559418,0,0.0472427308559418,0,,,,,,,,,,,,,False,0,0,0,0
M22,3106,,,,1,100.92700958252,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,110.68278503418,92.5594787597656,105.234878540039,96.6338348388672,27457,2117,25340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H01, H02",106.244422912598,96.9978408813477,103.123054504395,98.7347793579102,,,,,,,,,,,,,False,0,0,0,0
M23,3114,,,,1,637.107116699219,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,668.7509765625,605.667175292969,647.989379882813,626.318115234375,34142,13568,20574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H03, H04",653.301879882813,621.116271972656,642.647521972656,631.590942382813,,,,,,,,,,,,,False,0,0,0,0
M24,gBlock 50 copies,,,,1,6.42220640182495,,,,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,7.81509113311768,5.20637321472168,7.81509113311768,5.20637321472168,18458,94,18364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H05,7.10625743865967,5.78378009796143,7.10625743865967,5.78378009796143,,,,,,,,,,,,,False,0,0,0,0
M25,NTC,,,,1,0,,,,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,0.190297335386276,0,0.190297335386276,0,19805,0,19805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H06,0.08695138245821,0,0.08695138245821,0,,,,,,,,,,,,,False,0,0,0,0
A01,3099,,,,1,1088.98266601563,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,21779.65234375,,,1111.84252929688,1066.53088378906,16307,9446,6861,,,,,,,,,837.905212402344,,,10.8441819883013,9.1485671689452,,,,,,,,,,,,7079.72536164655,537.88270914678,4327.31336441831,,,,,1100.59399414063,1077.47766113281,,,,,,,,,,,,,No,0,0,0,0
A02,3099,,,,1,1017.68713378906,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,20353.7421875,,,1038.42016601563,997.290283203125,17908,9934,7974,,,,,,,,,837.905212402344,,,10.4774043666305,10.0173499360742,,,,,,,,,,,,6912.35446353772,519.779381022227,4065.89513206695,,,,,1028.22253417969,1007.2392578125,,,,,,,,,,,,,No,0,0,0,0
A03,3107,,,,1,1198.16967773438,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,23963.39453125,,,1222.28491210938,1174.50793457031,16964,10420,6544,,,,,,,,,837.905212402344,,,11.8782184490755,9.89387884422652,,,,,,,,,,,,7011.29885017263,528.567674688139,4510.53294517555,,,,,1210.41552734375,1186.04174804688,,,,,,,,,,,,,No,0,0,0,0
A04,3107,,,,1,1171.14343261719,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,23422.869140625,,,1194.42126464844,1148.28857421875,17565,10642,6923,,,,,,,,,837.905212402344,,,12.5817271106204,9.8065137234039,,,,,,,,,,,,7097.22385242321,534.5681969305,4510.64456958939,,,,,1182.96606445313,1159.43090820313,,,,,,,,,,,,,No,0,0,0,0
A05,3115,,,,1,81.8149337768555,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1636.29870605469,,,85.953239440918,77.6901931762695,23931,1507,22424,,,,,,,,,837.905212402344,,,9.17619591752146,14.0838118500193,,,,,,,,,,,,5597.97037713165,425.089279155752,750.839637045087,,,,,83.9246139526367,79.7087860107422,,,,,,,,,,,,,No,0,0,0,0
A06,3115,,,,1,90.5422058105469,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1810.84411621094,,,94.9249114990234,86.1747131347656,23700,1646,22054,,,,,,,,,837.905212402344,,,8.59955919223262,13.4755331750098,,,,,,,,,,,,5705.32308941421,436.545575866395,802.469955077352,,,,,92.7763671875,88.3120040893555,,,,,,,,,,,,,No,0,0,0,0
B01,3100,,,,1,280.303405761719,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,5606.068359375,,,289.919250488281,270.760498046875,16535,3303,13232,,,,,,,,,837.905212402344,,,9.65792856696433,9.76702792051239,,,,,,,,,,,,6958.32373763849,543.329453079703,1824.77645168253,,,,,285.200256347656,275.425537109375,,,,,,,,,,,,,No,0,0,0,0
B02,3100,,,,1,278.301635742188,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,5566.03271484375,,,287.529815673828,269.140655517578,17805,3534,14271,,,,,,,,,837.905212402344,,,10.6428537112597,10.0042232369371,,,,,,,,,,,,7027.44782257512,541.181628649775,1828.59891195964,,,,,283.001434326172,273.619323730469,,,,,,,,,,,,,No,0,0,0,0
B03,3018,,,,1,1229.07336425781,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,24581.466796875,,,1252.54431152344,1206.03247070313,18624,11614,7010,,,,,,,,,837.905212402344,,,10.1655243331924,9.68513153912768,,,,,,,,,,,,7029.92353783751,529.354556317948,4583.13506272732,,,,,1240.99365234375,1217.26501464844,,,,,,,,,,,,,No,0,0,0,0
B04,3018,,,,1,1204.24304199219,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,24084.861328125,,,1228.99633789063,1179.96752929688,16236,10003,6233,,,,,,,,,837.905212402344,,,10.0898775022851,9.57655868534674,,,,,,,,,,,,7081.79075364305,535.415493692649,4568.63745262858,,,,,1216.81140136719,1191.79907226563,,,,,,,,,,,,,No,0,0,0,0
B05,3116,,,,1,917.579833984375,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,18351.59765625,,,937.240417480469,898.221801757813,17154,8883,8271,,,,,,,,,837.905212402344,,,9.43322913326235,9.97842195768359,,,,,,,,,,,,7043.62727657766,531.213420777061,3903.59142480392,,,,,927.572326660156,907.666015625,,,,,,,,,,,,,No,0,0,0,0
B06,3116,,,,1,897.96484375,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,17959.296875,,,917.245300292969,878.975524902344,17299,8827,8472,,,,,,,,,837.905212402344,,,9.17745848166558,9.63682701351733,,,,,,,,,,,,6947.03378752608,525.498012099658,3802.15540788491,,,,,907.764831542969,888.240600585938,,,,,,,,,,,,,No,0,0,0,0
C01,3101,,,,1,96.4498138427734,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1928.99633789063,,,102.153602600098,90.7717742919922,14957,1104,13853,,,,,,,,,837.905212402344,,,4.9150468268862,5.65348560489398,,,,,,,,,,,,5827.14944430365,456.96142056795,853.343554565691,,,,,99.3566741943359,93.5496444702148,,,,,,,,,,,,,No,0,0,0,0
C02,3101,,,,1,81.7343673706055,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1634.68737792969,,,90.4157257080078,73.1125106811523,5452,343,5109,,,,,,,,,837.905212402344,,,2.61046446276513,6.87728845327066,,,,,,,,,,,,4643.41091020323,477.384936488195,739.480847893965,,,,,86.1561508178711,77.3280715942383,,,,,,,,,,,,,No,0,0,0,0
C03,3109,,,,1,146.737060546875,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2934.7412109375,,,152.503311157227,140.997116088867,22723,2502,20221,,,,,,,,,837.905212402344,,,9.25807205029292,14.2706510328662,,,,,,,,,,,,5494.1274988798,428.170664662076,985.976588141051,,,,,149.675720214844,143.805236816406,,,,,,,,,,,,,No,0,0,0,0
C04,3109,,,,1,144.979782104492,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2899.595703125,,,151.038192749023,138.950393676758,20328,2213,18115,,,,,,,,,837.905212402344,,,8.94270831281417,14.2107607800052,,,,,,,,,,,,5541.13427133125,431.349182529855,987.623995670227,,,,,148.067153930664,141.899948120117,,,,,,,,,,,,,No,0,0,0,0
C05,3117,,,,1,1105.6279296875,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,22112.55859375,,,1127.73168945313,1083.90588378906,17832,10428,7404,,,,,,,,,837.905212402344,,,9.64877786435836,9.44784197751239,,,,,,,,,,,,7063.30074472138,533.013198700034,4351.86910549179,,,,,1116.85681152344,1094.49829101563,,,,,,,,,,,,,No,0,0,0,0
C06,3117,,,,1,1062.17932128906,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,21243.5859375,,,1084.48547363281,1040.26196289063,16496,9406,7090,,,,,,,,,837.905212402344,,,9.5356093111127,9.56197284344761,,,,,,,,,,,,6999.12638718388,530.976643537298,4219.10809896526,,,,,1073.51062011719,1050.94921875,,,,,,,,,,,,,No,0,0,0,0
D01,3102,,,,1,66.1359252929688,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1322.71850585938,,,70.0961761474609,62.188102722168,20988,1075,19913,,,,,,,,,837.905212402344,,,6.6645070824608,8.74370900553193,,,,,,,,,,,,5426.6548633948,416.224807146163,672.857755043403,,,,,68.154899597168,64.1201858520508,,,,,,,,,,,,,No,0,0,0,0
D02,3102,,,,1,63.0464820861816,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1260.9296875,,,66.8956527709961,59.2090644836426,21151,1034,20117,,,,,,,,,837.905212402344,,,6.92091047517522,8.41703321827494,,,,,,,,,,,,5432.10476472069,415.759282307768,660.991244333911,,,,,65.0088729858398,61.0871543884277,,,,,,,,,,,,,No,0,0,0,0
D03,3110,,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.205667763948441,0,18325,0,18325,,,,,,,,,837.905212402344,,,,10.4459791681716,,,,,,,,,,,,,534.415497717135,534.415497717135,,,,,0.0939741805195808,0,,,,,,,,,,,,,No,0,0,0,0
D04,3110,,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.223434194922447,0,16868,0,16868,,,,,,,,,837.905212402344,,,,10.612354109372,,,,,,,,,,,,,542.817968195299,542.817968195299,,,,,0.102091677486897,0,,,,,,,,,,,,,No,0,0,0,0
D05,3118,,,,1,517.619384765625,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,10352.3876953125,,,531.079162597656,504.302154541016,17264,5824,11440,,,,,,,,,837.905212402344,,,11.6020986728125,9.9295414076413,,,,,,,,,,,,7028.63051902855,535.013934747656,2725.6315776376,,,,,524.468627929688,510.807250976563,,,,,,,,,,,,,No,0,0,0,0
D06,3118,,,,1,494.289489746094,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,9885.7900390625,,,506.802215576172,481.900085449219,18874,6133,12741,,,,,,,,,837.905212402344,,,11.6743635684077,10.5240593715952,,,,,,,,,,,,6973.56651055613,531.275395063354,2624.66160950211,,,,,500.657989501953,487.953155517578,,,,,,,,,,,,,No,0,0,0,0
E01,3103,,,,1,927.481811523438,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,18549.63671875,,,948.525817871094,906.784118652344,15218,7938,7280,,,,,,,,,837.905212402344,,,12.0104499607128,10.0254004144023,,,,,,,,,,,,7064.58968185844,527.055878373031,3937.15860751399,,,,,938.174560546875,916.879272460938,,,,,,,,,,,,,No,0,0,0,0
E02,3103,,,,1,867.984985351563,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,17359.69921875,,,886.417236328125,849.819091796875,18042,8993,9049,,,,,,,,,837.905212402344,,,12.2113494987733,10.2072738422177,,,,,,,,,,,,7102.9597149101,527.428930270157,3804.9895303293,,,,,877.35546875,858.683898925781,,,,,,,,,,,,,No,0,0,0,0
E03,3111,,,,1,617.470397949219,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,12349.408203125,,,632.270263671875,602.842590332031,17795,6903,10892,,,,,,,,,837.905212402344,,,9.17301917745234,9.84073638903444,,,,,,,,,,,,6937.53156207241,532.197645775063,3016.94167635672,,,,,624.999572753906,609.985961914063,,,,,,,,,,,,,No,0,0,0,0
E04,3111,,,,1,613.672668457031,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,12273.453125,,,628.613952636719,598.906799316406,17326,6689,10637,,,,,,,,,837.905212402344,,,9.33180261425079,9.5607450133711,,,,,,,,,,,,6942.65852000778,535.909365507045,3009.34495909214,,,,,621.273620605469,606.117431640625,,,,,,,,,,,,,No,0,0,0,0
E05,3119,,,,1,909.738647460938,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,18194.7734375,,,928.472351074219,891.279846191406,18653,9603,9050,,,,,,,,,837.905212402344,,,11.3929252375499,9.77826343754423,,,,,,,,,,,,7063.7760022668,533.474372164057,3895.42615224644,,,,,919.261779785156,900.287048339844,,,,,,,,,,,,,No,0,0,0,0
E06,3119,,,,1,887.956481933594,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,17759.12890625,,,907.247314453125,868.956970214844,17012,8614,8398,,,,,,,,,837.905212402344,,,12.3989884003625,10.0372781375216,,,,,,,,,,,,6977.97988354515,527.892868052894,3793.88449463709,,,,,897.761779785156,878.226989746094,,,,,,,,,,,,,No,0,0,0,0
F01,3104,,,,1,460.251983642578,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,9205.0400390625,,,473.374145507813,447.265258789063,15759,4829,10930,,,,,,,,,837.905212402344,,,9.59955769271673,10.1559343830598,,,,,,,,,,,,6824.2042981541,524.177039565412,2454.68225129996,,,,,466.929870605469,453.609344482422,,,,,,,,,,,,,No,0,0,0,0
F02,3104,,,,1,434.799407958984,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,8695.98828125,,,446.532684326172,423.174591064453,18402,5378,13024,,,,,,,,,837.905212402344,,,8.82023163275833,10.1924228747453,,,,,,,,,,,,6838.14135848869,527.368065531775,2371.6968759612,,,,,440.772094726563,428.854949951172,,,,,,,,,,,,,No,0,0,0,0
F03,3112,,,,1,231.113479614258,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4622.26953125,,,239.709274291992,222.576034545898,16706,2804,13902,,,,,,,,,837.905212402344,,,10.9893587911561,10.1681183987953,,,,,,,,,,,,6900.99011585274,532.268555188004,1601.21954621541,,,,,235.491760253906,226.750396728516,,,,,,,,,,,,,No,0,0,0,0
F04,3112,,,,1,235.670333862305,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4713.40673828125,,,244.313827514648,227.085815429688,16880,2884,13996,,,,,,,,,837.905212402344,,,10.5529143062039,10.0631526444711,,,,,,,,,,,,6882.02431040432,532.43730981461,1617.28380920446,,,,,240.072845458984,231.283142089844,,,,,,,,,,,,,No,0,0,0,0
F05,3120,,,,1,1196.24597167969,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,23924.919921875,,,1220.6953125,1172.26281738281,16467,10105,6362,,,,,,,,,837.905212402344,,,9.71373423709957,9.65671635494309,,,,,,,,,,,,7027.31935165383,531.859479729689,4517.80846896837,,,,,1208.66076660156,1183.95263671875,,,,,,,,,,,,,No,0,0,0,0
F06,3120,,,,1,1167.80126953125,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,23356.025390625,,,1190.56787109375,1145.43957519531,18275,11053,7222,,,,,,,,,837.905212402344,,,9.37632704484201,9.358199880424,,,,,,,,,,,,6976.52656208253,532.496760873047,4429.94471670169,,,,,1179.36535644531,1156.34265136719,,,,,,,,,,,,,No,0,0,0,0
G01,3105,,,,1,1062.54418945313,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,21250.8828125,,,1085.46252441406,1040.03601074219,15642,8921,6721,,,,,,,,,837.905212402344,,,11.6509630912379,9.99646210468294,,,,,,,,,,,,7114.39715540595,527.129746198548,4284.00307170291,,,,,1074.18505859375,1051.01013183594,,,,,,,,,,,,,No,0,0,0,0
