Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-
M01,3145,,,,1,60.3776588439941,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,63.813419342041,56.5178184509277,63.2421188354492,57.5196990966797,36508,1711,34797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A01, A02",62.026741027832,58.3044967651367,61.8383026123047,58.918701171875,,,,,,,,,,,,,False,0,0,0,0
M02,3153,,,,1,50.7622566223145,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,53.2647933959961,48.2646865844727,53.2647933959961,48.2646865844727,40048,1584,38464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A03, A04",52.038444519043,49.4873695373535,52.038444519043,49.4873695373535,,,,,,,,,,,,,False,0,0,0,0
M03,3161,,,,1,0,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,0.101227641105652,0,0.101227641105652,0,37230,0,37230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A05, A06",0.0462542101740837,0,0.0462542101740837,0,,,,,,,,,,,,,False,0,0,0,0
M04,3146,,,,1,43.434642791748,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,46.0121841430664,40.8603706359863,45.8211975097656,41.0526123046875,37565,1275,36290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B01, B02",44.7505149841309,42.1220397949219,44.6517066955566,42.2187614440918,,,,,,,,,,,,,False,0,0,0,0
M05,3154,,,,1,110.475944519043,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,117.342445373535,103.669357299805,114.249877929688,106.71329498291,39295,3304,35991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B03, B04",113.993934631348,107.017868041992,112.400009155273,108.554817199707,,,,,,,,,,,,,False,0,0,0,0
M06,3162,,,,1,322.855224609375,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,329.707458496094,316.040100097656,329.707458496094,316.040100097656,38087,8622,29465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B05, B06",326.346588134766,319.373474121094,326.346588134766,319.373474121094,,,,,,,,,,,,,False,0,0,0,0
M07,3147,,,,1,40.189826965332,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,42.476448059082,37.9073524475098,42.476448059082,37.9073524475098,37811,1189,36622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C01, C02",41.3559494018555,39.0247802734375,41.3559494018555,39.0247802734375,,,,,,,,,,,,,False,0,0,0,0
M08,3155,,,,1,0,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,0.0957445427775383,0,0.0957445427775383,0,39362,0,39362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C03, C04",0.0437488555908203,0,0.0437488555908203,0,,,,,,,,,,,,,False,0,0,0,0
M09,3163,,,,1,0.0319306887686253,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,0.152508273720741,0,0.152508273720741,0.00134107260964811,39394,1,39393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C05, C06",0.079476997256279,0,0.079476997256279,0.00865313690155745,,,,,,,,,,,,,False,0,0,0,0
M10,3148,,,,1,91.0834274291992,,,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,94.5516891479492,87.6247100830078,94.5516891479492,87.6247100830078,38052,2658,35394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"D01, D02",92.8517608642578,89.3175964355469,92.8517608642578,89.3175964355469,,,,,,,,,,,,,False,0,0,0,0
